date,store_id,item_id,price,promotion,holiday,season,sales
2024-08-12,101,4,80.86,0,0,Summer,29
2024-08-13,101,4,69.55,1,0,Summer,92
2024-08-14,101,4,40.18,1,0,Summer,50
2024-08-15,101,4,42.17,1,1,Summer,84
2024-08-16,101,4,42.1,1,0,Summer,45
2024-08-17,101,4,90.99,0,1,Summer,81
2024-08-18,101,4,27.88,0,0,Summer,104
2024-08-19,101,4,79.16,0,0,Summer,21
2024-08-20,101,4,79.84,1,0,Summer,71
2024-08-21,101,4,91.65,0,0,Summer,48
2024-08-22,101,4,56.85,0,0,Summer,102
2024-08-23,101,4,53.89,1,0,Summer,48
2024-08-24,101,4,47.63,0,0,Summer,79
2024-08-25,101,4,18.79,1,1,Summer,139
2024-08-26,101,4,98.75,1,0,Summer,28
2024-08-27,101,4,52.05,0,0,Summer,81
2024-08-28,101,4,82.81,0,0,Summer,68
2024-08-29,101,4,33.85,0,0,Summer,38
2024-08-30,101,4,46.7,1,0,Summer,59
2024-08-31,101,4,28.32,0,0,Summer,43
2024-09-01,101,4,13.21,0,0,Fall,94
2024-09-02,101,4,12.29,0,0,Fall,66
2024-09-03,101,4,15.41,0,0,Fall,60
2024-09-04,101,4,82.73,0,0,Fall,39
2024-09-05,101,4,47.49,0,0,Fall,36
2024-09-06,101,4,11.09,0,0,Fall,73
2024-09-07,101,4,47.41,0,1,Fall,101
2024-09-08,101,4,91.54,0,0,Fall,80
2024-09-09,101,4,74.55,0,0,Fall,68
2024-09-10,101,4,71.45,1,0,Fall,63
2024-09-11,101,4,46.34,1,0,Fall,59
2024-09-12,101,4,98.39,0,0,Fall,87
2024-09-13,101,4,63.94,0,0,Fall,58
2024-09-14,101,4,19.35,0,0,Fall,94
2024-09-15,101,4,79.96,0,0,Fall,18
2024-09-16,101,4,11.76,0,0,Fall,75
2024-09-17,101,4,12.37,0,0,Fall,49
2024-09-18,101,4,95.3,0,0,Fall,78
2024-09-19,101,4,40.51,0,0,Fall,19
2024-09-20,101,4,54.62,0,0,Fall,45
2024-09-21,101,4,22.66,1,0,Fall,79
2024-09-22,101,4,54.34,0,0,Fall,18
2024-09-23,101,4,35.38,0,0,Fall,62
2024-09-24,101,4,86.12,0,0,Fall,99
2024-09-25,101,4,78.35,0,0,Fall,48
2024-09-26,101,4,89.07,0,0,Fall,87
2024-09-27,101,4,85.77,0,0,Fall,101
2024-09-28,101,4,37.79,0,0,Fall,77
2024-09-29,101,4,36.91,0,0,Fall,49
2024-09-30,101,4,52.33,0,1,Fall,79
2024-10-01,101,4,99.51,1,0,Fall,32
2024-10-02,101,4,80.55,0,0,Fall,91
2024-10-03,101,4,60.9,0,0,Fall,92
2024-10-04,101,4,94.45,1,1,Fall,57
2024-10-05,101,4,15.48,0,0,Fall,28
2024-10-06,101,4,36.84,0,0,Fall,51
2024-10-07,101,4,16.76,0,0,Fall,85
2024-10-08,101,4,66.41,0,0,Fall,21
2024-10-09,101,4,75.91,0,1,Fall,52
2024-10-10,101,4,61.38,1,0,Fall,94
2024-10-11,101,4,63.49,1,0,Fall,54
2024-10-12,101,4,67.92,0,0,Fall,26
2024-10-13,101,4,78.02,0,0,Fall,84
2024-10-14,101,4,93.77,1,0,Fall,77
2024-10-15,101,4,78.57,0,0,Fall,91
2024-10-16,101,4,11.05,0,0,Fall,35
2024-10-17,101,4,16.01,0,0,Fall,20
2024-10-18,101,4,72.45,0,0,Fall,52
2024-10-19,101,4,78.37,0,0,Fall,37
2024-10-20,101,4,94.83,0,0,Fall,26
2024-10-21,101,4,40.63,0,0,Fall,51
2024-10-22,101,4,57.28,1,1,Fall,120
2024-10-23,101,4,37.1,0,0,Fall,111
2024-10-24,101,4,92.3,0,0,Fall,96
2024-10-25,101,4,36.33,0,0,Fall,76
2024-10-26,101,4,44.38,0,0,Fall,87
2024-10-27,101,4,41.34,1,0,Fall,94
2024-10-28,101,4,76.21,0,0,Fall,75
2024-10-29,101,4,33.11,0,1,Fall,66
2024-10-30,101,4,59.24,0,0,Fall,43
2024-10-31,101,4,87.32,0,1,Fall,84
2024-11-01,101,4,32.81,0,0,Fall,101
2024-11-02,101,4,33.96,0,0,Fall,67
2024-11-03,101,4,78.7,0,0,Fall,39
2024-11-04,101,4,39.77,0,0,Fall,27
2024-11-05,101,4,13.72,1,0,Fall,105
2024-11-06,101,4,56.19,0,0,Fall,37
2024-11-07,101,4,57.04,0,0,Fall,40
2024-11-08,101,4,36.22,0,0,Fall,55
2024-11-09,101,4,58.6,1,0,Fall,89
2024-11-10,101,4,46.19,0,0,Fall,75
2024-11-11,101,4,96.56,1,0,Fall,73
2024-11-12,101,4,32.5,0,1,Fall,97
2024-11-13,101,4,69.49,0,0,Fall,34
2024-11-14,101,4,58.05,0,1,Fall,56
2024-11-15,101,4,58.98,0,0,Fall,90
2024-11-16,101,4,25.22,0,0,Fall,49
2024-11-17,101,4,94.0,0,0,Fall,50
2024-11-18,101,4,86.86,1,0,Fall,46
2024-11-19,101,4,79.36,0,0,Fall,21
2024-11-20,101,4,81.81,0,0,Fall,38
2024-11-21,101,4,70.47,0,0,Fall,49
2024-11-22,101,4,83.28,0,1,Fall,47
2024-11-23,101,4,23.77,1,0,Fall,66
2024-11-24,101,4,63.94,1,0,Fall,105
2024-11-25,101,4,62.47,0,0,Fall,84
2024-11-26,101,4,12.11,0,0,Fall,56
2024-11-27,101,4,55.13,1,0,Fall,102
2024-11-28,101,4,18.87,0,0,Fall,32
2024-11-29,101,4,72.59,0,0,Fall,40
2024-11-30,101,4,54.03,0,1,Fall,57
2024-12-01,101,4,37.37,0,0,Winter,74
2024-12-02,101,4,21.67,0,0,Winter,47
2024-12-03,101,4,60.99,0,0,Winter,95
2024-12-04,101,4,69.73,0,0,Winter,64
2024-12-05,101,4,17.18,0,0,Winter,73
2024-12-06,101,4,94.13,1,0,Winter,76
2024-12-07,101,4,56.08,0,0,Winter,83
2024-12-08,101,4,91.2,0,1,Winter,65
2024-12-09,101,4,15.77,0,0,Winter,47
2024-12-10,101,4,34.18,1,0,Winter,42
2024-12-11,101,4,82.45,0,0,Winter,69
2024-12-12,101,4,65.46,0,0,Winter,71
2024-12-13,101,4,40.39,0,0,Winter,97
2024-12-14,101,4,74.48,0,0,Winter,68
2024-12-15,101,4,70.66,0,0,Winter,82
2024-12-16,101,4,77.72,0,1,Winter,53
2024-12-17,101,4,80.93,0,0,Winter,63
2024-12-18,101,4,56.81,1,0,Winter,47
2024-12-19,101,4,82.5,0,0,Winter,79
2024-12-20,101,4,88.63,0,0,Winter,62
2024-12-21,101,4,62.03,0,0,Winter,76
2024-12-22,101,4,33.94,1,1,Winter,134
2024-12-23,101,4,10.73,0,0,Winter,76
2024-12-24,101,4,71.82,0,0,Winter,14
2024-12-25,101,4,36.74,0,0,Winter,31
2024-12-26,101,4,77.85,0,0,Winter,91
2024-12-27,101,4,85.07,0,0,Winter,21
2024-12-28,101,4,46.15,0,0,Winter,81
2024-12-29,101,4,36.16,0,0,Winter,77
2024-12-30,101,4,24.82,0,0,Winter,52
2024-12-31,101,4,52.83,0,0,Winter,77
2024-01-01,101,5,38.68,0,0,Winter,45
2024-01-02,101,5,84.27,0,0,Winter,80
2024-01-03,101,5,11.77,0,0,Winter,58
2024-01-04,101,5,35.42,0,0,Winter,27
2024-01-05,101,5,25.18,0,0,Winter,49
2024-01-06,101,5,19.54,1,0,Winter,50
2024-01-07,101,5,77.77,0,0,Winter,41
2024-01-08,101,5,26.13,0,0,Winter,35
2024-01-09,101,5,96.04,0,0,Winter,76
2024-01-10,101,5,26.15,0,1,Winter,58
2024-01-11,101,5,59.01,0,0,Winter,85
2024-01-12,101,5,74.83,0,0,Winter,77
2024-01-13,101,5,70.46,0,1,Winter,59
2024-01-14,101,5,70.36,0,0,Winter,64
2024-01-15,101,5,41.14,0,0,Winter,59
2024-01-16,101,5,95.16,1,0,Winter,92
2024-01-17,101,5,67.83,1,0,Winter,60
2024-01-18,101,5,32.39,1,0,Winter,124
2024-01-19,101,5,54.06,0,0,Winter,55
2024-01-20,101,5,32.7,0,0,Winter,35
2024-01-21,101,5,23.81,0,0,Winter,30
2024-01-22,101,5,75.42,0,0,Winter,90
2024-01-23,101,5,31.77,0,0,Winter,54
2024-01-24,101,5,23.73,0,0,Winter,72
2024-01-25,101,5,19.39,0,1,Winter,77
2024-01-26,101,5,48.08,0,1,Winter,85
2024-01-27,101,5,60.64,1,0,Winter,66
2024-01-28,101,5,72.58,0,0,Winter,84
2024-01-29,101,5,82.07,1,0,Winter,110
2024-01-30,101,5,38.95,0,0,Winter,56
2024-01-31,101,5,57.77,0,0,Winter,80
2024-02-01,101,5,60.64,0,0,Winter,64
2024-02-02,101,5,32.95,1,0,Winter,104
2024-02-03,101,5,24.39,0,0,Winter,84
2024-02-04,101,5,55.67,1,0,Winter,28
2024-02-05,101,5,34.73,0,0,Winter,103
2024-02-06,101,5,48.42,0,0,Winter,89
2024-02-07,101,5,29.35,1,0,Winter,23
2024-02-08,101,5,10.24,0,0,Winter,49
2024-02-09,101,5,47.96,0,0,Winter,26
2024-02-10,101,5,34.47,0,0,Winter,67
2024-02-11,101,5,22.44,0,0,Winter,94
2024-02-12,101,5,51.18,0,0,Winter,73
2024-02-13,101,5,55.91,0,0,Winter,29
2024-02-14,101,5,56.59,0,0,Winter,84
2024-02-15,101,5,93.95,0,0,Winter,103
2024-02-16,101,5,61.77,0,0,Winter,21
2024-02-17,101,5,93.27,0,0,Winter,35
2024-02-18,101,5,41.99,0,0,Winter,26
2024-02-19,101,5,25.81,0,0,Winter,95
2024-02-20,101,5,99.56,0,0,Winter,83
2024-02-21,101,5,18.6,0,0,Winter,68
2024-02-22,101,5,17.09,0,0,Winter,43
2024-02-23,101,5,93.32,0,0,Winter,28
2024-02-24,101,5,79.86,0,0,Winter,72
2024-02-25,101,5,66.27,0,0,Winter,42
2024-02-26,101,5,12.89,0,0,Winter,63
2024-02-27,101,5,41.77,0,0,Winter,46
2024-02-28,101,5,89.4,1,1,Winter,61
2024-02-29,101,5,24.63,0,0,Winter,14
2024-03-01,101,5,75.67,1,0,Spring,35
2024-03-02,101,5,66.07,1,0,Spring,98
2024-03-03,101,5,76.23,1,0,Spring,97
2024-03-04,101,5,60.36,0,0,Spring,87
2024-03-05,101,5,91.97,0,0,Spring,56
2024-03-06,101,5,18.0,0,0,Spring,47
2024-03-07,101,5,84.0,0,0,Spring,55
2024-03-08,101,5,26.56,1,0,Spring,38
2024-03-09,101,5,82.16,0,1,Spring,97
2024-03-10,101,5,52.62,0,0,Spring,97
2024-03-11,101,5,25.17,1,0,Spring,95
2024-03-12,101,5,21.03,0,1,Spring,70
2024-03-13,101,5,64.44,0,0,Spring,76
2024-03-14,101,5,84.09,1,0,Spring,29
2024-03-15,101,5,80.82,1,0,Spring,49
2024-03-16,101,5,36.04,0,0,Spring,54
2024-03-17,101,5,61.22,1,0,Spring,83
2024-03-18,101,5,70.02,0,0,Spring,90
2024-03-19,101,5,10.02,0,0,Spring,62
2024-03-20,101,5,97.85,0,0,Spring,66
2024-03-21,101,5,45.08,1,0,Spring,71
2024-03-22,101,5,60.24,1,0,Spring,83
2024-03-23,101,5,50.53,0,0,Spring,72
2024-03-24,101,5,95.2,1,0,Spring,44
2024-03-25,101,5,25.85,0,0,Spring,64
2024-03-26,101,5,63.81,0,0,Spring,70
2024-03-27,101,5,60.42,0,0,Spring,26
2024-03-28,101,5,11.09,1,0,Spring,39
2024-03-29,101,5,70.5,1,0,Spring,45
2024-03-30,101,5,36.24,0,0,Spring,46
2024-03-31,101,5,11.04,0,1,Spring,38
2024-04-01,101,5,90.35,0,0,Spring,53
2024-04-02,101,5,57.24,1,0,Spring,78
2024-04-03,101,5,20.93,0,0,Spring,33
2024-04-04,101,5,88.96,0,0,Spring,96
2024-04-05,101,5,62.05,0,0,Spring,70
2024-04-06,101,5,69.02,0,0,Spring,19
2024-04-07,101,5,68.52,0,0,Spring,36
2024-04-08,101,5,84.51,0,0,Spring,46
2024-04-09,101,5,40.4,0,1,Spring,65
2024-04-10,101,5,67.0,0,0,Spring,62
2024-04-11,101,5,25.45,0,0,Spring,36
2024-04-12,101,5,11.85,0,0,Spring,79
2024-04-13,101,5,11.4,0,0,Spring,34
2024-04-14,101,5,21.1,0,0,Spring,88
2024-04-15,101,5,12.87,0,0,Spring,67
2024-04-16,101,5,16.4,1,0,Spring,95
2024-04-17,101,5,52.97,0,0,Spring,87
2024-04-18,101,5,30.86,0,0,Spring,47
2024-04-19,101,5,13.03,0,0,Spring,37
2024-04-20,101,5,51.19,0,0,Spring,97
2024-04-21,101,5,72.07,1,0,Spring,105
2024-04-22,101,5,52.35,0,0,Spring,64
2024-04-23,101,5,11.21,0,0,Spring,80
2024-04-24,101,5,11.67,0,0,Spring,36
2024-04-25,101,5,63.81,0,0,Spring,41
2024-04-26,101,5,28.47,0,0,Spring,71
2024-04-27,101,5,90.17,0,0,Spring,57
2024-04-28,101,5,35.47,0,0,Spring,53
2024-04-29,101,5,27.44,0,0,Spring,25
2024-04-30,101,5,68.29,0,0,Spring,66
2024-05-01,101,5,29.26,0,0,Spring,34
2024-05-02,101,5,21.68,0,0,Spring,53
2024-05-03,101,5,94.17,0,0,Spring,45
2024-05-04,101,5,37.38,0,0,Spring,93
2024-05-05,101,5,48.91,0,0,Spring,28
2024-05-06,101,5,14.37,0,0,Spring,47
2024-05-07,101,5,84.6,0,1,Spring,93
2024-05-08,101,5,65.72,0,0,Spring,95
2024-05-09,101,5,80.43,0,0,Spring,32
2024-05-10,101,5,35.13,0,0,Spring,27
2024-05-11,101,5,91.74,1,0,Spring,71
2024-05-12,101,5,27.35,0,1,Spring,38
2024-05-13,101,5,32.79,0,0,Spring,65
2024-05-14,101,5,15.37,0,1,Spring,83
2024-05-15,101,5,72.46,0,0,Spring,81
2024-05-16,101,5,41.54,0,0,Spring,50
2024-05-17,101,5,56.89,0,1,Spring,59
2024-05-18,101,5,78.86,0,0,Spring,94
2024-05-19,101,5,89.21,0,0,Spring,65
2024-05-20,101,5,44.22,1,0,Spring,72
2024-05-21,101,5,55.29,0,1,Spring,58
2024-05-22,101,5,14.77,0,0,Spring,25
2024-05-23,101,5,90.41,0,0,Spring,32
2024-05-24,101,5,54.74,0,0,Spring,82
2024-05-25,101,5,48.1,0,0,Spring,92
2024-05-26,101,5,27.61,0,0,Spring,54
2024-05-27,101,5,81.43,0,0,Spring,58
2024-05-28,101,5,84.31,0,1,Spring,110
2024-05-29,101,5,28.47,0,0,Spring,67
2024-05-30,101,5,85.4,1,0,Spring,82
2024-05-31,101,5,72.44,0,0,Spring,52
2024-06-01,101,5,45.48,0,0,Summer,76
2024-06-02,101,5,89.25,0,0,Summer,36
2024-06-03,101,5,25.14,0,0,Summer,94
2024-06-04,101,5,43.2,1,0,Summer,109
2024-06-05,101,5,49.24,0,0,Summer,54
2024-06-06,101,5,39.41,0,1,Summer,99
2024-06-07,101,5,47.32,0,0,Summer,38
2024-06-08,101,5,81.7,0,0,Summer,47
2024-06-09,101,5,51.63,0,0,Summer,94
2024-06-10,101,5,56.16,0,0,Summer,92
2024-06-11,101,5,39.71,0,0,Summer,90
2024-06-12,101,5,99.29,1,0,Summer,54
2024-06-13,101,5,50.09,1,0,Summer,102
2024-06-14,101,5,81.61,0,0,Summer,37
2024-06-15,101,5,19.41,0,0,Summer,41
2024-06-16,101,5,66.08,0,0,Summer,23
2024-06-17,101,5,61.81,0,0,Summer,73
2024-06-18,101,5,97.42,1,0,Summer,69
2024-06-19,101,5,99.75,1,0,Summer,73
2024-06-20,101,5,86.09,0,0,Summer,45
2024-06-21,101,5,50.43,0,0,Summer,24
2024-06-22,101,5,52.51,0,1,Summer,82
2024-06-23,101,5,38.89,0,0,Summer,65
2024-06-24,101,5,54.6,0,0,Summer,67
2024-06-25,101,5,28.96,0,0,Summer,20
2024-06-26,101,5,77.35,0,0,Summer,65
2024-06-27,101,5,63.47,0,1,Summer,104
2024-06-28,101,5,10.58,1,0,Summer,94
2024-06-29,101,5,37.3,0,0,Summer,112
2024-06-30,101,5,42.76,0,0,Summer,103
2024-07-01,101,5,33.9,0,0,Summer,72
2024-07-02,101,5,71.88,0,0,Summer,39
2024-07-03,101,5,42.61,1,0,Summer,82
2024-07-04,101,5,34.72,0,0,Summer,75
2024-07-05,101,5,74.09,0,0,Summer,22
2024-07-06,101,5,33.08,0,0,Summer,31
2024-07-07,101,5,88.75,0,0,Summer,87
2024-07-08,101,5,22.88,0,0,Summer,39
2024-07-09,101,5,37.77,0,0,Summer,79
2024-07-10,101,5,97.11,1,0,Summer,80
2024-07-11,101,5,24.92,0,0,Summer,28
2024-07-12,101,5,69.34,0,0,Summer,50
2024-07-13,101,5,41.78,1,0,Summer,72
2024-07-14,101,5,99.72,0,0,Summer,102
2024-07-15,101,5,25.93,0,0,Summer,84
2024-07-16,101,5,28.89,0,0,Summer,40
2024-07-17,101,5,24.89,0,0,Summer,71
2024-07-18,101,5,50.6,1,0,Summer,94
2024-07-19,101,5,23.87,0,0,Summer,89
2024-07-20,101,5,73.45,0,0,Summer,64
2024-07-21,101,5,20.58,0,0,Summer,34
2024-07-22,101,5,29.25,0,0,Summer,36
2024-07-23,101,5,49.83,1,0,Summer,56
2024-07-24,101,5,66.93,0,0,Summer,94
2024-07-25,101,5,80.8,0,0,Summer,83
2024-07-26,101,5,11.67,0,0,Summer,90
2024-07-27,101,5,16.01,0,0,Summer,36
2024-07-28,101,5,38.91,0,0,Summer,49
2024-07-29,101,5,61.96,1,0,Summer,65
2024-07-30,101,5,21.57,0,1,Summer,42
2024-07-31,101,5,86.67,0,1,Summer,69
2024-08-01,101,5,81.7,1,0,Summer,33
2024-08-02,101,5,52.77,1,0,Summer,37
2024-08-03,101,5,62.87,0,0,Summer,87
2024-08-04,101,5,54.39,1,0,Summer,38
2024-08-05,101,5,22.1,0,0,Summer,43
2024-08-06,101,5,20.44,0,0,Summer,89
2024-08-07,101,5,43.18,0,0,Summer,35
2024-08-08,101,5,76.99,1,1,Summer,129
2024-08-09,101,5,49.23,1,0,Summer,85
2024-08-10,101,5,72.51,0,0,Summer,60
2024-08-11,101,5,85.85,0,0,Summer,75
2024-08-12,101,5,21.88,0,0,Summer,64
2024-08-13,101,5,47.06,0,0,Summer,73
2024-08-14,101,5,68.62,0,0,Summer,83
2024-08-15,101,5,34.74,0,0,Summer,40
2024-08-16,101,5,29.33,0,0,Summer,46
2024-08-17,101,5,62.62,0,0,Summer,83
2024-08-18,101,5,12.32,1,0,Summer,34
2024-08-19,101,5,15.23,0,0,Summer,88
2024-08-20,101,5,59.22,0,0,Summer,92
2024-08-21,101,5,57.13,1,0,Summer,55
2024-08-22,101,5,23.46,1,0,Summer,106
2024-08-23,101,5,93.04,0,0,Summer,43
2024-08-24,101,5,32.75,0,0,Summer,62
2024-08-25,101,5,61.42,1,0,Summer,74
2024-08-26,101,5,86.43,0,0,Summer,91
2024-08-27,101,5,62.93,0,0,Summer,37
2024-08-28,101,5,95.38,0,0,Summer,37
2024-08-29,101,5,87.46,0,0,Summer,67
2024-08-30,101,5,95.77,1,0,Summer,53
2024-08-31,101,5,52.22,0,0,Summer,76
2024-09-01,101,5,11.41,0,0,Fall,41
2024-09-02,101,5,61.7,1,0,Fall,64
2024-09-03,101,5,54.13,0,0,Fall,55
2024-09-04,101,5,82.21,0,0,Fall,60
2024-09-05,101,5,43.51,0,0,Fall,55
2024-09-06,101,5,96.72,0,1,Fall,63
2024-09-07,101,5,34.65,0,0,Fall,28
2024-09-08,101,5,52.32,0,0,Fall,20
2024-09-09,101,5,95.75,0,0,Fall,37
2024-09-10,101,5,62.97,0,1,Fall,112
2024-09-11,101,5,14.14,1,0,Fall,88
2024-09-12,101,5,69.02,0,0,Fall,85
2024-09-13,101,5,61.26,0,0,Fall,55
2024-09-14,101,5,67.08,0,0,Fall,39
2024-09-15,101,5,55.75,0,1,Fall,31
2024-09-16,101,5,50.23,1,0,Fall,89
2024-09-17,101,5,79.43,1,0,Fall,87
2024-09-18,101,5,24.58,0,0,Fall,38
2024-09-19,101,5,37.89,0,0,Fall,68
2024-09-20,101,5,85.13,0,0,Fall,49
2024-09-21,101,5,53.72,0,0,Fall,26
2024-09-22,101,5,59.91,0,1,Fall,117
2024-09-23,101,5,75.14,0,0,Fall,36
2024-09-24,101,5,58.19,0,0,Fall,33
2024-09-25,101,5,65.95,0,0,Fall,89
2024-09-26,101,5,30.44,0,1,Fall,40
2024-09-27,101,5,10.73,0,1,Fall,71
2024-09-28,101,5,93.86,0,0,Fall,40
2024-09-29,101,5,92.37,0,0,Fall,73
2024-09-30,101,5,60.26,0,0,Fall,76
2024-10-01,101,5,11.74,0,0,Fall,21
2024-10-02,101,5,41.6,0,0,Fall,100
2024-10-03,101,5,98.48,0,1,Fall,106
2024-10-04,101,5,45.98,0,0,Fall,19
2024-10-05,101,5,49.45,0,0,Fall,28
2024-10-06,101,5,57.96,0,0,Fall,100
2024-10-07,101,5,88.01,0,0,Fall,69
2024-10-08,101,5,72.48,0,0,Fall,82
2024-10-09,101,5,40.81,0,1,Fall,83
2024-10-10,101,5,13.81,0,0,Fall,93
2024-10-11,101,5,29.26,0,0,Fall,29
2024-10-12,101,5,95.05,0,0,Fall,76
2024-10-13,101,5,36.76,1,0,Fall,52
2024-10-14,101,5,42.06,0,0,Fall,53
2024-10-15,101,5,71.6,1,0,Fall,102
2024-10-16,101,5,12.49,0,0,Fall,85
2024-10-17,101,5,55.26,1,0,Fall,63
2024-10-18,101,5,25.29,0,0,Fall,72
2024-10-19,101,5,20.39,1,0,Fall,48
2024-10-20,101,5,46.37,0,1,Fall,99
2024-10-21,101,5,97.12,0,0,Fall,86
2024-10-22,101,5,17.87,0,1,Fall,63
2024-10-23,101,5,93.97,0,1,Fall,101
2024-10-24,101,5,89.47,0,0,Fall,37
2024-10-25,101,5,44.25,0,0,Fall,58
2024-10-26,101,5,99.09,0,0,Fall,86
2024-10-27,101,5,99.15,0,0,Fall,39
2024-10-28,101,5,97.35,0,0,Fall,35
2024-10-29,101,5,63.12,0,0,Fall,60
2024-10-30,101,5,16.55,0,0,Fall,42
2024-10-31,101,5,62.25,0,0,Fall,45
2024-11-01,101,5,72.53,0,0,Fall,30
2024-11-02,101,5,52.78,0,0,Fall,78
2024-11-03,101,5,93.74,0,0,Fall,85
2024-11-04,101,5,30.15,0,0,Fall,89
2024-11-05,101,5,87.56,0,0,Fall,89
2024-11-06,101,5,48.77,0,0,Fall,44
2024-11-07,101,5,31.39,1,0,Fall,75
2024-11-08,101,5,22.01,0,0,Fall,49
2024-11-09,101,5,58.63,0,0,Fall,84
2024-11-10,101,5,20.36,0,0,Fall,100
2024-11-11,101,5,46.08,0,0,Fall,30
2024-11-12,101,5,97.13,0,0,Fall,46
2024-11-13,101,5,34.37,0,0,Fall,44
2024-11-14,101,5,85.65,0,0,Fall,38
2024-11-15,101,5,86.93,0,0,Fall,23
2024-11-16,101,5,73.84,0,0,Fall,86
2024-11-17,101,5,78.08,0,0,Fall,59
2024-11-18,101,5,28.01,0,1,Fall,105
2024-11-19,101,5,55.57,1,1,Fall,89
2024-11-20,101,5,50.56,1,0,Fall,96
2024-11-21,101,5,71.12,0,0,Fall,79
2024-11-22,101,5,54.13,0,0,Fall,36
2024-11-23,101,5,10.35,1,0,Fall,39
2024-11-24,101,5,49.93,0,0,Fall,70
2024-11-25,101,5,61.47,0,1,Fall,73
2024-11-26,101,5,90.51,0,0,Fall,60
2024-11-27,101,5,57.3,0,0,Fall,76
2024-11-28,101,5,88.55,0,0,Fall,35
2024-11-29,101,5,21.63,0,1,Fall,54
2024-11-30,101,5,67.23,0,0,Fall,54
2024-12-01,101,5,80.72,1,0,Winter,92
2024-12-02,101,5,16.3,0,0,Winter,43
2024-12-03,101,5,62.54,0,0,Winter,62
2024-12-04,101,5,38.77,0,0,Winter,104
2024-12-05,101,5,83.9,0,1,Winter,100
2024-12-06,101,5,46.27,0,0,Winter,90
2024-12-07,101,5,90.07,0,0,Winter,69
2024-12-08,101,5,44.26,0,0,Winter,34
2024-12-09,101,5,89.57,0,0,Winter,64
2024-12-10,101,5,29.78,1,0,Winter,77
2024-12-11,101,5,77.37,1,0,Winter,99
2024-12-12,101,5,68.81,0,0,Winter,70
2024-12-13,101,5,25.13,1,0,Winter,53
2024-12-14,101,5,54.6,0,0,Winter,41
2024-12-15,101,5,43.77,1,1,Winter,46
2024-12-16,101,5,44.55,0,0,Winter,31
2024-12-17,101,5,87.82,0,0,Winter,57
2024-12-18,101,5,27.4,0,1,Winter,108
2024-12-19,101,5,50.44,0,0,Winter,80
2024-12-20,101,5,51.28,1,1,Winter,83
2024-12-21,101,5,10.5,1,0,Winter,81
2024-12-22,101,5,13.3,1,0,Winter,78
2024-12-23,101,5,91.87,1,0,Winter,112
2024-12-24,101,5,32.38,0,0,Winter,48
2024-12-25,101,5,10.75,0,0,Winter,50
2024-12-26,101,5,37.54,0,1,Winter,87
2024-12-27,101,5,74.34,0,0,Winter,42
2024-12-28,101,5,76.54,0,0,Winter,81
2024-12-29,101,5,50.46,0,0,Winter,31
2024-12-30,101,5,25.94,0,0,Winter,18
2024-12-31,101,5,40.86,1,0,Winter,43
2024-01-01,102,1,69.11,0,1,Winter,94
2024-01-02,102,1,31.9,0,0,Winter,58
2024-01-03,102,1,99.92,0,0,Winter,79
2024-01-04,102,1,25.54,0,0,Winter,89
2024-01-05,102,1,57.41,0,0,Winter,49
2024-01-06,102,1,35.91,0,1,Winter,47
2024-01-07,102,1,57.88,0,0,Winter,74
2024-01-08,102,1,53.15,1,0,Winter,88
2024-01-09,102,1,74.47,0,0,Winter,47
2024-01-10,102,1,89.78,0,0,Winter,36
2024-01-11,102,1,25.28,0,0,Winter,68
2024-01-12,102,1,68.01,1,0,Winter,68
2024-01-13,102,1,31.67,0,0,Winter,96
2024-01-14,102,1,97.74,0,0,Winter,21
2024-01-15,102,1,75.74,1,1,Winter,90
2024-01-16,102,1,65.42,0,0,Winter,35
2024-01-17,102,1,32.02,1,1,Winter,97
2024-01-18,102,1,50.54,0,0,Winter,21
2024-01-19,102,1,76.9,0,0,Winter,16
2024-01-20,102,1,18.41,0,0,Winter,82
2024-01-21,102,1,77.62,0,0,Winter,46
2024-01-22,102,1,72.49,0,0,Winter,65
2024-01-23,102,1,73.45,0,0,Winter,88
2024-01-24,102,1,89.0,0,0,Winter,72
2024-01-25,102,1,38.87,0,0,Winter,70
2024-01-26,102,1,52.11,0,1,Winter,107
2024-01-27,102,1,48.62,0,0,Winter,35
2024-01-28,102,1,24.0,1,0,Winter,92
2024-01-29,102,1,37.66,0,0,Winter,25
2024-01-30,102,1,21.46,0,0,Winter,32
2024-01-31,102,1,93.49,0,0,Winter,90
2024-02-01,102,1,85.3,0,0,Winter,18
2024-02-02,102,1,70.82,0,0,Winter,29
2024-02-03,102,1,37.83,0,0,Winter,84
2024-02-04,102,1,14.39,1,0,Winter,38
2024-02-05,102,1,51.23,0,0,Winter,88
2024-02-06,102,1,45.64,0,0,Winter,94
2024-02-07,102,1,75.39,0,0,Winter,33
2024-02-08,102,1,11.56,0,0,Winter,92
2024-02-09,102,1,46.13,0,0,Winter,68
2024-02-10,102,1,47.36,0,0,Winter,25
2024-02-11,102,1,49.71,0,0,Winter,33
2024-02-12,102,1,14.65,0,0,Winter,72
2024-02-13,102,1,32.01,0,0,Winter,68
2024-02-14,102,1,25.95,0,0,Winter,58
2024-02-15,102,1,20.16,0,0,Winter,46
2024-02-16,102,1,36.74,1,0,Winter,106
2024-02-17,102,1,90.6,1,0,Winter,71
2024-02-18,102,1,81.01,0,0,Winter,89
2024-02-19,102,1,56.62,0,0,Winter,70
2024-02-20,102,1,66.85,0,0,Winter,74
